,u,v,w,x,x bin,y,y bin,z,z bin
0,11.240959199999999,0.25819689,1.99182606,-0.028410941000000002,-3.0,0.008546565,0.0,0.093644232,9.0
1,11.1789017,0.236236185,1.86806941,-0.029447161,-3.0,0.007733928,0.0,0.095993318,9.0
2,11.2435656,0.252425134,1.76323414,-0.027970837000000002,-3.0,0.009316759,0.0,0.09694348300000001,9.0
3,11.2438021,0.243119299,1.65268946,-0.028174907000000006,-3.0,0.009647397,0.0,0.098334111,9.0
4,11.2075005,0.22495150600000002,2.10144043,-0.02957958,-3.0,0.006155923000000001,0.0,0.09226907,9.0
5,11.222332000000002,0.186317503,2.15228772,-0.029771954,-3.0,0.003820661,0.0,0.09133783,9.0
6,11.374361,0.16997456600000002,1.8703593,-0.026462132000000003,-3.0,0.00444921,0.0,0.09417350599999999,9.0
7,11.2523117,0.193498254,1.54493451,-0.028001037000000003,-3.0,0.007200206999999998,0.0,0.09993393,9.0
8,11.247945800000002,0.150792018,2.04513907,-0.029363003,-3.0,0.002364593,0.0,0.09265959300000001,9.0
9,11.2488604,0.125014991,2.19133782,-0.029923232,-3.0,0.000301669,0.0,0.090451509,9.0
10,11.3064528,0.136900902,1.84828246,-0.027946264,-3.0,0.002566878,0.0,0.09505187,9.0
11,11.612155,0.107632346,1.52186108,-0.020123052,-3.0,0.00242095,0.0,0.097843573,9.0
32059,11.250292800000002,0.10502514199999999,1.6522733,-0.028790392,-3.0,0.001528636,0.0,0.09840879599999999,9.0
