,u,v,w,x,x bin,y,y bin,z,z bin
0,8.95955467,0.19453169399999998,-1.65275729,-0.101694793,-11.0,0.007756012,0.0,-0.07253599200000001,-8.0
1,8.9280777,0.163204134,-1.635813,-0.102078758,-11.0,0.006046942,0.0,-0.07148721799999999,-8.0
2,9.00701237,0.22304219,-1.59102023,-0.10334756199999999,-11.0,0.009925172,0.0,-0.073919699,-8.0
3,9.02322006,0.1633991,-1.42453718,-0.106867395,-11.0,0.007427541,0.0,-0.074215375,-8.0
4,9.03547382,0.199058205,-1.67657328,-0.10004767,-11.0,0.00756435,0.0,-0.075387053,-8.0
5,8.99337292,0.153594315,-1.55314946,-0.103403166,-11.0,0.005875897,0.0,-0.07363813400000001,-8.0
6,8.98861408,0.12155012,-1.60184765,-0.101518452,-11.0,0.0034881490000000003,0.0,-0.073812842,-8.0
7,8.94308376,0.098202907,-1.55910659,-0.102973968,-11.0,0.002541556,0.0,-0.072111167,-8.0
8,8.90584373,0.060940694000000004,-1.42262721,-0.106779069,-11.0,0.0014555570000000001,0.0,-0.070449211,-8.0
9,9.07727528,0.199073136,-1.54152346,-0.103857853,-11.0,0.00924626,0.0,-0.076673292,-8.0
101633,9.08549309,0.148375586,-1.54408133,-0.102315485,-11.0,0.0052811709999999994,0.0,-0.077017762,-8.0
