,u,v,w,x,x bin,y,y bin,z,z bin
0,5.48186874,0.772081912,2.39766526,-0.085645065,-9.0,0.009089136999999999,0.0,0.029064412999999997,2.0
1,5.80923033,0.443904579,2.15838695,-0.089541867,-9.0,0.006310776,0.0,0.029943978,2.0
2,5.41460705,0.6540374760000001,2.26999259,-0.086089112,-9.0,0.007744061999999999,0.0,0.02761429,2.0
3,5.10849667,0.74691093,2.67294741,-0.081401259,-9.0,0.008368551,0.0,0.029819481,2.0
4,5.47826767,0.40015000100000003,2.43001246,-0.085943781,-9.0,0.004625288,0.0,0.029744171,2.0
5,5.02218723,0.618352294,2.54229259,-0.081772775,-9.0,0.006901955,0.0,0.028295936,2.0
6,5.09192848,0.394893855,2.59761691,-0.08225381400000001,-9.0,0.0042332970000000004,0.0,0.029425332000000002,2.0
7,5.74613333,0.108315632,2.1078105,-0.089520186,-9.0,0.000791339,0.0,0.028314041,2.0
8,5.55075836,0.072759852,2.38077807,-0.086671889,-9.0,0.00083684,0.0,0.029444747,2.0
9,5.24604177,0.702428043,1.81232595,-0.087591745,-9.0,0.008607199,0.0,0.022368737000000003,2.0
10,4.95336485,0.475048244,2.34347558,-0.082696959,-9.0,0.005324041,0.0,0.026227936,2.0
11,5.44856358,0.063537955,2.05263758,-0.087668538,-9.0,0.000975146,0.0,0.025643034,2.0
12,5.13703871,0.280554175,1.89936244,-0.08689072699999999,-9.0,0.0034655109999999997,0.0,0.023106237999999998,2.0
13,4.75743437,0.568569064,2.17488718,-0.082207233,-9.0,0.006475616,0.0,0.023543904,2.0
52284,4.93040848,0.18642756300000002,1.93347609,-0.085252479,-9.0,0.002224582,0.0,0.022392767,2.0
