,u,v,w,x,x bin,y,y bin,z,z bin
0,9.27240753,0.701973617,-4.20682955,-0.054886992999999995,-6.0,0.009152987,0.0,-0.070084348,-8.0
1,9.70863914,0.696981728,-4.18947506,-0.050572984,-6.0,0.009471135,0.0,-0.071993396,-8.0
2,9.41605473,0.645203173,-4.07024813,-0.055478204,-6.0,0.008090723000000001,0.0,-0.072298393,-8.0
3,9.82823181,0.689511597,-3.94430494,-0.051095415,-6.0,0.00974733,0.0,-0.075462066,-8.0
4,9.62992287,0.6611016989999999,-3.88880014,-0.054272138,-6.0,0.008665441999999999,0.0,-0.075750932,-8.0
5,9.6502533,0.479923964,-4.15907431,-0.05210549,-6.0,0.0050219570000000005,0.0,-0.072743356,-8.0
6,9.69442749,0.5174781079999999,-4.0215826,-0.052052565,-6.0,0.006023573000000001,0.0,-0.074538752,-8.0
7,9.16182899,0.392656118,-3.9350276,-0.058284868,-6.0,0.002744725,0.0,-0.071122527,-8.0
8,9.38480663,0.633571446,-3.64748669,-0.05935125400000001,-6.0,0.008266084,0.0,-0.075080305,-8.0
9,9.65747833,0.658566535,-3.78044105,-0.054744892,-6.0,0.008578861,0.0,-0.076877624,-8.0
10,9.44138622,0.514879227,-3.90863013,-0.056513719000000004,-6.0,0.0052205820000000005,0.0,-0.073953584,-8.0
11,9.74080276,0.416594237,-3.83322716,-0.051877417,-6.0,0.004289650999999999,0.0,-0.07703109799999999,-8.0
12,9.57125187,0.274831712,-4.00604153,-0.05348894,-6.0,0.0008027560000000001,0.0,-0.07456945599999999,-8.0
13,9.55742359,0.650154352,-3.58107328,-0.059019052,-6.0,0.009846187,0.0,-0.076813199,-8.0
14,9.67223835,0.509949684,-3.72810054,-0.05455099099999999,-6.0,0.005615369,0.0,-0.077541612,-8.0
15,9.82765579,0.28343403300000003,-3.74400878,-0.05094783,-6.0,0.001791447,0.0,-0.078189105,-8.0
16,9.58604813,0.612395525,-3.53208661,-0.058890171,-6.0,0.008287789,0.0,-0.077785,-8.0
17,9.53078175,0.5209136010000001,-3.60165739,-0.058238309,-6.0,0.005057718,0.0,-0.07727509,-8.0
18,9.75018501,0.475863755,-3.62962294,-0.053533368,-6.0,0.00530127,0.0,-0.07903958900000001,-8.0
19,9.52840805,0.33682441700000004,-3.60075045,-0.058223702,-6.0,0.001212106,0.0,-0.077422723,-8.0
20,9.73404503,0.285490394,-3.61588621,-0.053603320999999995,-6.0,0.001361681,0.0,-0.079153597,-8.0
21,9.72023582,0.522105694,-3.55774856,-0.055215702,-6.0,0.005835511999999999,0.0,-0.07934100200000001,-8.0
96777,9.67279339,0.375632584,-3.51059318,-0.05657452,-6.0,0.002459601,0.0,-0.079430722,-8.0
