,u,v,w,x,x bin,y,y bin,z,z bin
0,10.120822,0.039485253,0.544760525,0.130091876,13.0,0.005392922,0.0,-0.132379651,-14.0
1,10.1009045,0.026955474,0.506991386,0.13627401,13.0,0.009021763,0.0,-0.133127809,-14.0
2,10.0995007,0.035391916,0.511953831,0.13684237,13.0,0.006760564,0.0,-0.133291125,-14.0
3,10.0974703,0.049182538,0.517751634,0.136824608,13.0,0.004098170999999999,0.0,-0.132993147,-14.0
4,10.093268400000001,0.067001745,0.52061528,0.13679561,13.0,0.001333976,0.0,-0.13239941,-14.0
5,10.1039286,0.035063595,0.496816963,0.136942744,13.0,0.006582496,0.0,-0.135380015,-14.0
6,10.1028996,0.041486397,0.504567921,0.13692297,13.0,0.004800537,0.0,-0.135030434,-14.0
7,10.1000919,0.055982884,0.5061956639999999,0.136902004,13.0,0.002379259,0.0,-0.134665251,-14.0
8,10.100195900000001,0.06663467,0.502297938,0.136932194,13.0,0.00018473,0.0,-0.135265291,-14.0
9,10.107399,0.039311409,0.490202785,0.137010381,13.0,0.005272574,0.0,-0.136921808,-14.0
10,10.1079102,0.046806615,0.4884049,0.137030065,13.0,0.0030415109999999998,0.0,-0.13744510699999998,-14.0
11,10.1061916,0.04698975,0.468742877,0.139324501,13.0,0.00383134,0.0,-0.139387906,-14.0
142396,10.1106091,0.052917525,0.47925013299999997,0.137096912,13.0,0.001212887,0.0,-0.138881013,-14.0
