,u,v,w,x,x bin,y,y bin,z,z bin
0,12.3724241,0.176486924,-0.368879259,-0.001591733,-1.0,0.009299715,0.0,-0.091351807,-10.0
1,12.150030099999999,0.17140296100000002,-1.07095993,-0.009929594,-1.0,0.003455583,0.0,-0.09052699800000001,-10.0
2,12.1431961,0.181740552,-0.571190357,-0.004040885,-1.0,0.004464957,0.0,-0.09437155,-10.0
3,12.106508300000002,0.178134769,-0.732751727,-0.0059142859999999995,-1.0,0.00323174,0.0,-0.09377873699999999,-10.0
4,12.1250124,0.134476572,-1.01605177,-0.009042062,-1.0,0.000272503,0.0,-0.09180402,-10.0
5,12.088671699999999,0.17805880300000002,-0.783504725,-0.006938771999999999,-1.0,0.003232031,0.0,-0.09567224199999999,-10.0
6,12.0815458,0.14507027,-0.69629395,-0.005344396,-1.0,0.000391662,0.0,-0.09521246,-10.0
7,12.1174469,0.198965043,-0.756263494,-0.00787694,-1.0,0.008567363,0.0,-0.09885489199999999,-10.0
8,12.0722446,0.193211645,-0.890179336,-0.008954983,-1.0,0.004561683,0.0,-0.098012433,-10.0
106491,12.0428753,0.153527468,-0.704008222,-0.006222863,-1.0,0.000914459,0.0,-0.09919878800000001,-10.0
