,u,v,w,x,x bin,y,y bin,z,z bin
0,8.39409351,0.141925275,1.63388467,-0.103094891,-11.0,0.005659162,0.0,0.059922464,5.0
1,8.39140511,0.291021436,1.29800248,-0.109967664,-11.0,0.009592,0.0,0.056344986,5.0
2,8.3076992,0.206492096,1.61055326,-0.10316205,-11.0,0.007174395,0.0,0.057813846,5.0
3,8.31128597,0.06732957099999999,1.5478878,-0.10558368300000001,-11.0,0.002257219,0.0,0.057807498,5.0
4,8.10001755,0.350733578,1.34492385,-0.108657703,-11.0,0.009458658,0.0,0.051087312,5.0
5,8.16552734,0.258484095,1.62553144,-0.10259027800000001,-11.0,0.007828845,0.0,0.05511779,5.0
6,8.06204128,0.234604657,1.62286425,-0.103356123,-11.0,0.00578448,0.0,0.053484447,5.0
7,8.1594429,0.102525011,1.68888712,-0.10238203400000001,-11.0,0.002505694,0.0,0.05622749,5.0
8,8.05884075,0.210193902,1.36633646,-0.107618771,-11.0,0.005714037,0.0,0.050186984,5.0
9,8.09467888,0.159032196,1.61137772,-0.10349273699999999,-11.0,0.003967097,0.0,0.053924995999999996,5.0
10,8.16366768,0.052313089000000014,1.38521552,-0.107437648,-11.0,0.001871661,0.0,0.052479543,5.0
32007,8.05168915,0.08724251400000001,1.66275883,-0.10214121599999999,-11.0,0.0019172629999999998,0.0,0.0534756,5.0
