,u,v,w,x,x bin,y,y bin,z,z bin
0,9.56055641,0.21157971,1.70938492,-0.080036782,-9.0,0.008608245,0.0,0.091654599,9.0
1,9.57893562,0.206826806,1.65294147,-0.081153974,-9.0,0.008919495,0.0,0.09286291199999999,9.0
2,9.4830761,0.161989763,1.53671825,-0.08809635,-9.0,0.006671319,0.0,0.090839505,9.0
3,9.62907791,0.159954727,1.59923506,-0.081041977,-9.0,0.006854858,0.0,0.094757602,9.0
4,9.58189774,0.107313097,1.68065321,-0.080104232,-9.0,0.002701985,0.0,0.091938093,9.0
5,9.62469387,0.101146057,1.60485029,-0.080972038,-9.0,0.0032383990000000003,0.0,0.094140284,9.0
6,9.65123749,0.130388662,1.56931782,-0.08117839,-9.0,0.005463013,0.0,0.095604673,9.0
7,9.64840031,0.09664906599999999,1.54979408,-0.081860006,-9.0,0.003584002,0.0,0.09550426199999999,9.0
8,9.55107403,0.07069487099999999,1.67725229,-0.081257463,-9.0,0.000346624,0.0,0.090737462,9.0
9,9.52146149,0.06376510099999999,1.50648582,-0.087620169,-9.0,0.001241194,0.0,0.09172659400000001,9.0
10,9.56768608,0.074376941,1.52090394,-0.08556374900000001,-9.0,0.002023996,0.0,0.093108378,9.0
11,9.62894344,0.055974893,1.48451877,-0.084545538,-9.0,0.00158828,0.0,0.09535618900000001,9.0
12,9.68832016,0.05180778,1.3161689,-0.08772660800000001,-9.0,0.003010576,0.0,0.099269509,9.0
37258,9.72563934,0.028361339,1.34582257,-0.085477695,-9.0,0.0016202120000000002,0.0,0.09990835199999999,9.0
