,u,v,w,x,x bin,y,y bin,z,z bin
0,10.219290699999998,0.536244929,-4.19447374,-0.041399688,-5.0,0.006744075,0.0,-0.070878528,-8.0
1,10.105938900000002,0.61958468,-3.93979788,-0.047980286,-5.0,0.008577541,0.0,-0.07537733,-8.0
2,9.87617683,0.508091092,-4.17411566,-0.048067913,-5.0,0.005816261,0.0,-0.072037213,-8.0
3,10.3311386,0.287441939,-4.07514811,-0.040934593,-5.0,0.001204815,0.0,-0.07233306,-8.0
4,10.046501199999998,0.6305033560000001,-3.76288199,-0.04910947400000002,-5.0,0.009004657,0.0,-0.077758946,-8.0
5,10.0542021,0.35498023,-3.94928002,-0.048071403,-5.0,0.003144511,0.0,-0.075323544,-8.0
6,10.305330300000001,0.315003097,-4.01788807,-0.043919716,-5.0,0.002369603,0.0,-0.073950902,-8.0
7,10.4625158,0.449693978,-3.6881156,-0.044494554000000006,-5.0,0.005806668,0.0,-0.078547858,-8.0
8,10.2068338,0.394926369,-3.68090534,-0.047192417,-5.0,0.004480449,0.0,-0.078796171,-8.0
9,10.0027475,0.469074458,-3.64411521,-0.049625754,-5.0,0.005860713,0.0,-0.079387426,-8.0
92148,10.4346294,0.233981594,-3.66290426,-0.044517867,-5.0,0.001118514,0.0,-0.07880374,-8.0
