,u,v,w,x,x bin,y,y bin,z,z bin
0,10.028590199999998,-0.026468445,-0.538211942,0.145491838,14.0,0.009525361,0.0,0.10896955400000001,10.0
1,10.0101871,-0.013562113,-0.600780427,0.142566472,14.0,0.00892718,0.0,0.103504889,10.0
2,10.013520199999999,-0.020464226999999998,-0.5732979770000001,0.145378187,14.0,0.009491929,0.0,0.10506419800000001,10.0
3,10.0128212,-0.00883369,-0.555897176,0.145885974,14.0,0.0076087019999999984,0.0,0.107429028,10.0
4,10.003179600000001,0.001351304,-0.6057291029999999,0.142198503,14.0,0.007005798000000001,0.0,0.10379918699999999,10.0
5,10.0009956,0.008759309,-0.582737327,0.144253075,14.0,0.005703316,0.0,0.105846852,10.0
6,9.99294853,0.023538422000000003,-0.564485967,0.146000162,14.0,0.0036171909999999996,0.0,0.10760395199999999,10.0
7,9.98522472,0.029569995,-0.5795968770000001,0.146026284,14.0,0.003114815,0.0,0.106104434,10.0
8,9.97849751,0.039321482000000005,-0.623425007,0.142229423,14.0,0.002417178,0.0,0.10325342400000001,10.0
9,9.98594379,0.041686855,-0.613683522,0.140779689,14.0,0.001760762,0.0,0.105274647,10.0
10,9.98659706,0.044965625,-0.610280216,0.140364036,14.0,0.001247114,0.0,0.105986223,10.0
11,9.97156811,0.052945189,-0.631118596,0.141699776,14.0,0.000715263,0.0,0.103196964,10.0
39365,9.96762276,0.053150088,-0.640869975,0.141749233,14.0,0.0008950039999999999,0.0,0.10165523,10.0
