,u,v,w,x,x bin,y,y bin,z,z bin
0,10.8694677,-0.01852173,-0.632454991,0.04137373,4.0,0.009839999,0.0,0.115776926,11.0
1,10.920655300000002,-0.016804943,-0.704034925,0.041465207999999996,4.0,0.009752749,0.0,0.11243543,11.0
2,10.8708019,-0.003460897,-0.6808193920000001,0.041837405,4.0,0.007747805999999999,0.0,0.114557989,11.0
3,10.8105984,0.001388765,-0.70807445,0.045078199000000006,4.0,0.005569925999999999,0.0,0.114693277,11.0
4,10.7033119,-0.011270624,-0.639068246,0.049715083,4.0,0.00544803,0.0,0.118954673,11.0
5,10.853714,0.009093064,-0.786676943,0.044941165,4.0,0.00523241,0.0,0.11157114800000001,11.0
6,10.7727709,-0.005358091999999999,-0.779731333,0.048886288,4.0,0.005727402,0.0,0.112731189,11.0
7,10.855258000000001,0.017531704,-0.691226125,0.04241767900000002,4.0,0.003449812,0.0,0.11481484,11.0
8,10.8691912,0.021968912,-0.724883378,0.042603876,4.0,0.002887709,0.0,0.113546595,11.0
37271,10.944434199999998,0.036809929,-0.772766471,0.040033042000000005,4.0,0.002065941,0.0,0.11109528699999999,11.0
