,u,v,w,x,x bin,y,y bin,z,z bin
0,9.98086739,0.015803658,-0.361085802,0.187312901,18.0,0.009503559,0.0,0.107087582,10.0
1,9.97133064,0.014011451000000001,-0.384016514,0.187322199,18.0,0.008928156,0.0,0.101295516,10.0
2,9.97237968,0.024571331,-0.368106604,0.187718093,18.0,0.007641866,0.0,0.105492301,10.0
3,9.96517563,0.023807727,-0.387170255,0.18695473699999998,18.0,0.007062014,0.0,0.101570152,10.0
4,9.96680927,0.029941695,-0.394121021,0.181802273,18.0,0.005638383,0.0,0.106013194,10.0
5,9.96016312,0.028834231000000002,-0.409838885,0.181553617,18.0,0.005383795,0.0,0.10226423300000001,10.0
6,9.96358681,0.031769282999999995,-0.384067416,0.18608503,18.0,0.005788167,0.0,0.103818282,10.0
7,9.96372795,0.038683432999999996,-0.370824993,0.18785262100000005,18.0,0.0037487059999999997,0.0,0.10563926400000001,10.0
8,9.95853233,0.03521955,-0.407831073,0.181248754,18.0,0.004170292,0.0,0.103587389,10.0
9,9.95881271,0.041709032,-0.377749711,0.187880725,18.0,0.0032654290000000002,0.0,0.104091957,10.0
10,9.94883537,0.046887521,-0.3956767920000001,0.186988652,18.0,0.002612964,0.0,0.100961179,10.0
11,9.95005608,0.048065227,-0.406225026,0.18260559399999998,18.0,0.0019493029999999999,0.0,0.10313092199999999,10.0
12,9.95098972,0.049428701,-0.404624462,0.182191104,18.0,0.0014460329999999998,0.0,0.10385339,10.0
39375,9.94359493,0.054248218,-0.409762323,0.18354767600000002,18.0,0.000375954,0.0,0.10175706400000001,10.0
